series_code,date,value,period,value_raw,year,month,mom_pct,yoy_pct,series_name,series_name_api,series_title_api,frequency,unit,theme,priority,source
PN01770AM,2024-03-01,171.991601943114,Mar.2024,171.991601943114,2024,3,2.603282163829679,-0.40969012095900537,PBI indice mensual,Producto bruto interno y demanda interna (índice 2007 = 100) - PBI,Producto bruto interno y demanda interna (índice 2007 = 100),mensual,indice (base 2007=100),Actividad,alta,BCRP
PN01770AM,2024-04-01,181.884033744884,Abr.2024,181.884033744884,2024,4,5.7516946699769145,5.529869813713462,PBI indice mensual,Producto bruto interno y demanda interna (índice 2007 = 100) - PBI,Producto bruto interno y demanda interna (índice 2007 = 100),mensual,indice (base 2007=100),Actividad,alta,BCRP
PN01770AM,2024-05-01,187.861455834207,May.2024,187.861455834207,2024,5,3.2863918653283752,5.706913108378142,PBI indice mensual,Producto bruto interno y demanda interna (índice 2007 = 100) - PBI,Producto bruto interno y demanda interna (índice 2007 = 100),mensual,indice (base 2007=100),Actividad,alta,BCRP
PN01770AM,2024-06-01,177.84964450269,Jun.2024,177.84964450269,2024,6,-5.329358961400088,0.37058532203870787,PBI indice mensual,Producto bruto interno y demanda interna (índice 2007 = 100) - PBI,Producto bruto interno y demanda interna (índice 2007 = 100),mensual,indice (base 2007=100),Actividad,alta,BCRP
PN01770AM,2024-07-01,184.739893585405,Jul.2024,184.739893585405,2024,7,3.8741989628271467,4.8586819728822395,PBI indice mensual,Producto bruto interno y demanda interna (índice 2007 = 100) - PBI,Producto bruto interno y demanda interna (índice 2007 = 100),mensual,indice (base 2007=100),Actividad,alta,BCRP
PN01770AM,2024-08-01,186.36135917895,Ago.2024,186.36135917895,2024,8,0.877701920292262,3.970281009481491,PBI indice mensual,Producto bruto interno y demanda interna (índice 2007 = 100) - PBI,Producto bruto interno y demanda interna (índice 2007 = 100),mensual,indice (base 2007=100),Actividad,alta,BCRP
PN01770AM,2024-09-01,187.029143584624,Sep.2024,187.029143584624,2024,9,0.3583277180505773,3.4905323567959945,PBI indice mensual,Producto bruto interno y demanda interna (índice 2007 = 100) - PBI,Producto bruto interno y demanda interna (índice 2007 = 100),mensual,indice (base 2007=100),Actividad,alta,BCRP
PN01770AM,2024-10-01,189.015297801315,Oct.2024,189.015297801315,2024,10,1.0619490516954322,3.831103417737758,PBI indice mensual,Producto bruto interno y demanda interna (índice 2007 = 100) - PBI,Producto bruto interno y demanda interna (índice 2007 = 100),mensual,indice (base 2007=100),Actividad,alta,BCRP
PN01770AM,2024-11-01,190.055398147607,Nov.2024,190.055398147607,2024,11,0.5502731040242681,4.382006829621488,PBI indice mensual,Producto bruto interno y demanda interna (índice 2007 = 100) - PBI,Producto bruto interno y demanda interna (índice 2007 = 100),mensual,indice (base 2007=100),Actividad,alta,BCRP
PN01770AM,2024-12-01,205.997040254343,Dic.2024,205.997040254343,2024,12,8.38789229988346,5.066222155649136,PBI indice mensual,Producto bruto interno y demanda interna (índice 2007 = 100) - PBI,Producto bruto interno y demanda interna (índice 2007 = 100),mensual,indice (base 2007=100),Actividad,alta,BCRP
PN01770AM,2025-01-01,175.166506419558,Ene.2025,175.166506419558,2025,1,-14.966493594625806,4.412620885995677,PBI indice mensual,Producto bruto interno y demanda interna (índice 2007 = 100) - PBI,Producto bruto interno y demanda interna (índice 2007 = 100),mensual,indice (base 2007=100),Actividad,alta,BCRP
PN01770AM,2025-02-01,172.538148786504,Feb.2025,172.538148786504,2025,2,-1.5004909824247847,2.929330060090596,PBI indice mensual,Producto bruto interno y demanda interna (índice 2007 = 100) - PBI,Producto bruto interno y demanda interna (índice 2007 = 100),mensual,indice (base 2007=100),Actividad,alta,BCRP
PN01770AM,2025-03-01,180.237978310441,Mar.2025,180.237978310441,2025,3,4.462682356389869,4.79463896734591,PBI indice mensual,Producto bruto interno y demanda interna (índice 2007 = 100) - PBI,Producto bruto interno y demanda interna (índice 2007 = 100),mensual,indice (base 2007=100),Actividad,alta,BCRP
PN01770AM,2025-04-01,184.408217884042,Abr.2025,184.408217884042,2025,4,2.31374076245916,1.3877986358596495,PBI indice mensual,Producto bruto interno y demanda interna (índice 2007 = 100) - PBI,Producto bruto interno y demanda interna (índice 2007 = 100),mensual,indice (base 2007=100),Actividad,alta,BCRP
PN01770AM,2025-05-01,192.196579843804,May.2025,192.196579843804,2025,5,4.223435402786335,2.307617595289413,PBI indice mensual,Producto bruto interno y demanda interna (índice 2007 = 100) - PBI,Producto bruto interno y demanda interna (índice 2007 = 100),mensual,indice (base 2007=100),Actividad,alta,BCRP
PN01770AM,2025-06-01,186.558284354047,Jun.2025,186.558284354047,2025,6,-2.933608649196129,4.8966304519238335,PBI indice mensual,Producto bruto interno y demanda interna (índice 2007 = 100) - PBI,Producto bruto interno y demanda interna (índice 2007 = 100),mensual,indice (base 2007=100),Actividad,alta,BCRP
PN01770AM,2025-07-01,191.348258485481,Jul.2025,191.348258485481,2025,7,2.567548339125847,3.5771184944528356,PBI indice mensual,Producto bruto interno y demanda interna (índice 2007 = 100) - PBI,Producto bruto interno y demanda interna (índice 2007 = 100),mensual,indice (base 2007=100),Actividad,alta,BCRP
PN01770AM,2025-08-01,192.453607679855,Ago.2025,192.453607679855,2025,8,0.5776635769370486,3.26905133539781,PBI indice mensual,Producto bruto interno y demanda interna (índice 2007 = 100) - PBI,Producto bruto interno y demanda interna (índice 2007 = 100),mensual,indice (base 2007=100),Actividad,alta,BCRP
PN01770AM,2025-09-01,195.356042202986,Sep.2025,195.356042202986,2025,9,1.5081216497428107,4.452193096095947,PBI indice mensual,Producto bruto interno y demanda interna (índice 2007 = 100) - PBI,Producto bruto interno y demanda interna (índice 2007 = 100),mensual,indice (base 2007=100),Actividad,alta,BCRP
PN01770AM,2025-10-01,196.694490026355,Oct.2025,196.694490026355,2025,10,0.6851325448016032,4.062735828457686,PBI indice mensual,Producto bruto interno y demanda interna (índice 2007 = 100) - PBI,Producto bruto interno y demanda interna (índice 2007 = 100),mensual,indice (base 2007=100),Actividad,alta,BCRP
PN01770AM,2025-11-01,193.04044192398,Nov.2025,193.04044192398,2025,11,-1.857727739035997,1.5706177280240485,PBI indice mensual,Producto bruto interno y demanda interna (índice 2007 = 100) - PBI,Producto bruto interno y demanda interna (índice 2007 = 100),mensual,indice (base 2007=100),Actividad,alta,BCRP
PN01770AM,2025-12-01,213.891197196504,Dic.2025,213.891197196504,2025,12,10.801236810644621,3.832170079926467,PBI indice mensual,Producto bruto interno y demanda interna (índice 2007 = 100) - PBI,Producto bruto interno y demanda interna (índice 2007 = 100),mensual,indice (base 2007=100),Actividad,alta,BCRP
PN01770AM,2026-01-01,181.366123185346,Ene.2026,181.366123185346,2026,1,-15.2063640007012,3.5392706588202927,PBI indice mensual,Producto bruto interno y demanda interna (índice 2007 = 100) - PBI,Producto bruto interno y demanda interna (índice 2007 = 100),mensual,indice (base 2007=100),Actividad,alta,BCRP
PN01770AM,2026-02-01,178.882308965176,Feb.2026,178.882308965176,2026,2,-1.3695028468087567,3.6769608479584326,PBI indice mensual,Producto bruto interno y demanda interna (índice 2007 = 100) - PBI,Producto bruto interno y demanda interna (índice 2007 = 100),mensual,indice (base 2007=100),Actividad,alta,BCRP
PN01728AM,2021-03-01,19.8682137808316,Mar.2021,19.8682137808316,2021,3,,,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2021-04-01,59.8947623291564,Abr.2021,59.8947623291564,2021,4,201.46022682190736,,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2021-05-01,48.5993221115384,May.2021,48.5993221115384,2021,5,-18.85881131899817,,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2021-06-01,23.4110933239464,Jun.2021,23.4110933239464,2021,6,-51.828354168775206,,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2021-07-01,13.3172829771082,Jul.2021,13.3172829771082,2021,7,-43.11550172889017,,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2021-08-01,12.0115996029552,Ago.2021,12.0115996029552,2021,8,-9.804427647872382,,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2021-09-01,10.0310469174935,Sep.2021,10.0310469174935,2021,9,-16.488667212770125,,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2021-10-01,4.76941227826566,Oct.2021,4.76941227826566,2021,10,-52.453494460801366,,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2021-11-01,3.75939452387283,Nov.2021,3.75939452387283,2021,11,-21.176985663317648,,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2021-12-01,2.03857895343596,Dic.2021,2.03857895343596,2021,12,-45.77374254043788,,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2022-01-01,3.07233820894321,Ene.2022,3.07233820894321,2022,1,50.70979732057379,,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2022-02-01,4.84817141819692,Feb.2022,4.84817141819692,2022,2,57.800707099383516,,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2022-03-01,3.90609081039353,Mar.2022,3.90609081039353,2022,3,-19.431668696107263,-80.34000009521722,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2022-04-01,4.05956735448008,Abr.2022,4.05956735448008,2022,4,3.929159651848657,-93.22216635209202,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2022-05-01,2.55561245088643,May.2022,2.55561245088643,2022,5,-37.04717208186994,-94.74146481915706,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2022-06-01,3.73340672963062,Jun.2022,3.73340672963062,2022,6,46.086576168294414,-84.05283051940232,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2022-07-01,1.99929995548116,Jul.2022,1.99929995548116,2022,7,-46.44837543111814,-84.98717824861224,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2022-08-01,2.00923450710866,Ago.2022,2.00923450710866,2022,8,0.49690150796353194,-83.2725484238225,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2022-09-01,2.1575485636082,Sep.2022,2.1575485636082,2022,9,7.381620013731882,-78.49129227134235,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2022-10-01,2.60004901094656,Oct.2022,2.60004901094656,2022,10,20.509408446331314,-45.48491807271405,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2022-11-01,2.19611119378252,Nov.2022,2.19611119378252,2022,11,-15.535777035871511,-41.58338051947409,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2022-12-01,1.28549481803624,Dic.2022,1.28549481803624,2022,12,-41.464948511002305,-36.94162220847128,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2023-01-01,-0.57827332938386,Ene.2023,-0.57827332938386,2023,1,-144.98449322940465,-118.82192942497592,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2023-02-01,-0.349595705654184,Feb.2023,-0.349595705654184,2023,2,-39.54490240338906,-107.210877576276,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2023-03-01,0.832314576504402,Mar.2023,0.832314576504402,2023,3,-338.0791763293906,-78.69187848142865,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2023-04-01,0.691224584296832,Abr.2023,0.691224584296832,2023,4,-16.95152244000424,-82.97294948108186,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2023-05-01,-1.17093071981193,May.2023,-1.17093071981193,2023,5,-269.39946095856715,-145.8180081023547,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2023-06-01,-0.695984429638633,Jun.2023,-0.695984429638633,2023,6,-40.56143392066619,-118.64207358161303,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2023-07-01,-1.01583755810768,Jul.2023,-1.01583755810768,2023,7,45.9569373750387,-150.80966241822398,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2023-08-01,0.0614750474334791,Ago.2023,0.0614750474334791,2023,8,-106.05166120732885,-96.94037469414442,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2023-09-01,-0.906756202466222,Sep.2023,-0.906756202466222,2023,9,-1574.9987845839478,-142.02715145145092,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2023-10-01,-0.682307691141691,Oct.2023,-0.682307691141691,2023,10,-24.75290609692764,-126.24210883214442,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2023-11-01,0.701153437700412,Nov.2023,0.701153437700412,2023,11,-202.7620598160321,-68.07295369717754,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2023-12-01,-0.945679280085103,Dic.2023,-0.945679280085103,2023,12,-234.8747976172901,-173.56539029303525,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2024-01-01,1.83097461976354,Ene.2024,1.83097461976354,2024,1,-293.6147548457198,-416.62788628249746,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2024-02-01,3.16241000807473,Feb.2024,3.16241000807473,2024,2,72.71730443118527,-1004.5906333880854,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2024-03-01,-0.409690120959002,Mar.2024,-0.409690120959002,2024,3,-112.95499697739766,-149.22299002375277,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2024-04-01,5.52986981371346,Abr.2024,5.52986981371346,2024,4,-1449.768893809094,700.0105811252183,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2024-05-01,5.70691310837814,May.2024,5.70691310837814,2024,5,3.201581603704895,-587.3826445765093,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2024-06-01,0.370585322038706,Jun.2024,0.370585322038706,2024,6,-93.50637875501099,-153.24620871635307,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2024-07-01,4.85868197288225,Jul.2024,4.85868197288225,2024,7,1211.0832199594734,-578.2932009260504,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2024-08-01,3.97028100948149,Ago.2024,3.97028100948149,2024,8,-18.284814037205766,6358.361847996377,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2024-09-01,3.49053235679599,Sep.2024,3.49053235679599,2024,9,-12.083493625257379,-484.94717183101017,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2024-10-01,3.83110341773776,Oct.2024,3.83110341773776,2024,10,9.756994811369847,-661.4920464002473,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2024-11-01,4.38200682962149,Nov.2024,4.38200682962149,2024,11,14.379758304959434,524.9711680788804,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2024-12-01,5.06622215564914,Dic.2024,5.06622215564914,2024,12,15.614200356843133,-635.7230788849707,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2025-01-01,4.41262088599568,Ene.2025,4.41262088599568,2025,1,-12.90115690889424,140.99847361977882,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2025-02-01,2.92933006009058,Feb.2025,2.92933006009058,2025,2,-33.61473519315052,-7.370326661913429,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2025-03-01,4.79463896734591,Mar.2025,4.79463896734591,2025,3,63.67697968448294,-1270.3086606341951,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2025-04-01,1.38779863585964,Abr.2025,1.38779863585964,2025,4,-71.05520049973939,-74.90359298481035,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2025-05-01,2.30761759528941,May.2025,2.30761759528941,2025,5,66.27899290735427,-59.5645219847194,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2025-06-01,4.89663045192383,Jun.2025,4.89663045192383,2025,6,112.19418944973505,1221.3233662320815,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2025-07-01,3.57711849445283,Jul.2025,3.57711849445283,2025,7,-26.947346148055317,-26.37677225186187,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2025-08-01,3.26905133539782,Ago.2025,3.26905133539782,2025,8,-8.612159746252212,-17.661965800633574,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2025-09-01,4.45219309609595,Sep.2025,4.45219309609595,2025,9,36.19220499497449,27.550546478322357,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2025-10-01,4.06273582845768,Oct.2025,4.06273582845768,2025,10,-8.747537656885951,6.046101748323407,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2025-11-01,1.57061772802405,Nov.2025,1.57061772802405,2025,11,-61.34088470575511,-64.15757005655519,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2025-12-01,3.83217007992646,Dic.2025,3.83217007992646,2025,12,143.99126608277913,-24.35842799247636,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2026-01-01,3.5392706588203,Ene.2026,3.5392706588203,2026,1,-7.64317384138079,-19.792097479915594,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01728AM,2026-02-01,3.67696084795843,Feb.2026,3.67696084795843,2026,2,3.8903548897846862,25.522244763525627,PBI variacion interanual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,alta,BCRP
PN01731AM,2021-03-01,-0.0395948941725905,Mar.2021,-0.0395948941725905,2021,3,,,PBI desestacionalizado var mensual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI Desestacionalizado - Var% mensual,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,media,BCRP
PN01731AM,2021-04-01,-0.53942298946867,Abr.2021,-0.53942298946867,2021,4,1262.3549216153344,,PBI desestacionalizado var mensual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI Desestacionalizado - Var% mensual,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,media,BCRP
PN01731AM,2021-05-01,2.82448181932133,May.2021,2.82448181932133,2021,5,-623.6116877598109,,PBI desestacionalizado var mensual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI Desestacionalizado - Var% mensual,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,media,BCRP
PN01731AM,2021-06-01,0.336174259385451,Jun.2021,0.336174259385451,2021,6,-88.09784304201231,,PBI desestacionalizado var mensual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI Desestacionalizado - Var% mensual,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,media,BCRP
PN01731AM,2021-07-01,0.434851131667268,Jul.2021,0.434851131667268,2021,7,29.352893485124333,,PBI desestacionalizado var mensual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI Desestacionalizado - Var% mensual,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,media,BCRP
PN01731AM,2021-08-01,0.897539124849188,Ago.2021,0.897539124849188,2021,8,106.40146925866843,,PBI desestacionalizado var mensual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI Desestacionalizado - Var% mensual,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,media,BCRP
PN01731AM,2021-09-01,0.593924833124468,Sep.2021,0.593924833124468,2021,9,-33.827415799365376,,PBI desestacionalizado var mensual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI Desestacionalizado - Var% mensual,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,media,BCRP
PN01731AM,2021-10-01,-0.363042025823381,Oct.2021,-0.363042025823381,2021,10,-161.12592125732834,,PBI desestacionalizado var mensual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI Desestacionalizado - Var% mensual,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,media,BCRP
PN01731AM,2021-11-01,-0.268957330054334,Nov.2021,-0.268957330054334,2021,11,-25.915648623781916,,PBI desestacionalizado var mensual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI Desestacionalizado - Var% mensual,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,media,BCRP
PN01731AM,2021-12-01,0.597179596231941,Dic.2021,0.597179596231941,2021,12,-322.035070065315,,PBI desestacionalizado var mensual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI Desestacionalizado - Var% mensual,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,media,BCRP
PN01731AM,2022-01-01,0.523884227536114,Ene.2022,0.523884227536114,2022,1,-12.27358890998672,,PBI desestacionalizado var mensual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI Desestacionalizado - Var% mensual,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,media,BCRP
PN01731AM,2022-02-01,-0.169631515554561,Feb.2022,-0.169631515554561,2022,2,-132.37958057114201,,PBI desestacionalizado var mensual,Producto bruto interno y demanda interna (variación porcentual interanual) - PBI Desestacionalizado - Var% mensual,Producto bruto interno y demanda interna (variación porcentual interanual),mensual,%,Actividad,media,BCRP
